id,FK_DateKey,TIME,MVS_SYSTEM_ID,JOB_NAME,MSU_CPU,TIMESTAMP,U_ID,Z_Score,Scaled,Rolling_Mean,Rolling_Median,Annotate
74807,2017-01-17,23:00:00,LH01,LPDP0148,9.91921040244,2017-01-17 23:00:00.000000,LPDP0148_2017-01-17 23:00:00,0.802550234548883,0.982075125303282,9.94422865244,9.945562717075,0.0
160491,2017-01-18,00:00:00,LH01,TPDP0148,8.64067491707,2017-01-18 00:00:00.000000,TPDP0148_2017-01-18 00:00:00,0.374710528423785,0.974173750242991,8.543918786585,8.64839277561,0.0
160913,2017-01-18,00:00:00,LH01,TPIM0107,8.07391052927,2017-01-18 00:00:00.000000,TPIM0107_2017-01-18 00:00:00,0.104719999407295,0.62655862487946,8.1545278847575,8.140479712195,1.0
161156,2017-01-18,00:00:00,LH01,TRGB0007,7.46622272439,2017-01-18 00:00:00.000000,TRGB0007_2017-01-18 00:00:00,-0.682112909106623,0.744949948946969,7.39991479695,7.38515141829,0.0
75688,2017-01-18,01:00:00,LH01,LRGB0007,7.4270715439,2017-01-18 01:00:00.000000,LRGB0007_2017-01-18 01:00:00,0.0828579264636683,0.776403736548645,7.3939966829275,7.387143718295,1.0
74653,2017-01-18,21:00:00,LH01,LGRZ0049,23.5853640463,2017-01-18 21:00:00.000000,LGRZ0049_2017-01-18 21:00:00,1.87938520551523,0.91964586281648,23.6148329951,23.59151074145,0.0
74808,2017-01-18,22:00:00,LH01,LPDP0148,9.95795776098,2017-01-18 22:00:00.000000,LPDP0148_2017-01-18 22:00:00,0.821782726422591,0.985911407822517,9.933141142685,9.93858408171,0.0
75689,2017-01-18,23:00:00,LH01,LRGB0007,7.39449769024,2017-01-18 23:00:00.000000,LRGB0007_2017-01-18 23:00:00,0.066702059382976,0.772938330183578,7.39529402378,7.3897384,1.0
74654,2017-01-19,21:00:00,LH01,LGRZ0049,23.6533195171,2017-01-19 21:00:00.000000,LGRZ0049_2017-01-19 21:00:00,1.9240809531226,0.932821045680754,23.628748515225,23.6193417817,0.0
74809,2017-01-19,22:00:00,LH01,LPDP0148,9.96799187073,2017-01-19 22:00:00.000000,LPDP0148_2017-01-19 22:00:00,0.826763219067723,0.986904860828875,9.93216035244,9.93858408171,0.0
160386,2017-01-19,22:00:00,LH01,TGMP0191,19.5468055024,2017-01-19 22:00:00.000000,TGMP0191_2017-01-19 22:00:00,0.833644971099188,0.874372064344597,19.571858102425,19.61155413535,1.0
75690,2017-01-19,23:00:00,LH01,LRGB0007,7.36754159756,2017-01-19 23:00:00.000000,LRGB0007_2017-01-19 23:00:00,0.0533324699294668,0.770070575691719,7.39093464573,7.38456272073,1.0
161051,2017-01-19,23:00:00,LH01,TPIM0137,9.85001721463,2017-01-19 23:00:00.000000,TPIM0137_2017-01-19 23:00:00,0.297583028340142,0.983803509554529,9.90208972012,9.909757729265,0.0
160914,2017-01-20,00:00:00,LH01,TPIM0107,8.12604991951,2017-01-20 00:00:00.000000,TPIM0107_2017-01-20 00:00:00,0.117171177244561,0.630613463279566,8.1176594432925,8.09998022439,1.0
161157,2017-01-20,00:00:00,LH01,TRGB0007,7.49519513415,2017-01-20 00:00:00.000000,TRGB0007_2017-01-20 00:00:00,-0.656188778831085,0.748273030362707,7.432206589635,7.43524879878,0.0
160492,2017-01-20,00:00:00,LH01,TPDP0148,8.66416752439,2017-01-20 00:00:00.000000,TPDP0148_2017-01-20 00:00:00,0.391192296070806,0.976822381624246,8.663583714025,8.66013907927,0.0
